0,16854.837,60.15,60.31,54.04,60.31,54.04,0
1,16261.617,61.01,61.29,55.29,61.29,55.29,1
2,16112.333,61.2,61.06,54.9,61.29,55.29,1
3,16024.27,61.32,62.04,56.25,62.04,56.25,3
4,15965.537,61.41,61.3,55.17,62.04,56.25,3
5,15923.438,61.46,60.98,54.66,62.04,56.25,3
6,15891.453,61.52,61.21,54.97,62.04,56.25,3
7,15865.935,61.55,61.45,55.32,62.04,56.25,3
8,15845.303,61.59,62.0,56.06,62.04,56.25,3
9,15827.303,61.61,61.75,55.69,62.04,56.25,3
10,15813.062,61.63,62.07,56.15,62.07,56.15,10
11,15799.516,61.65,61.74,55.66,62.07,56.15,10
12,15788.316,61.67,62.45,56.69,62.45,56.69,12
13,15779.658,61.7,62.17,56.3,62.45,56.69,12
14,15770.907,61.7,62.0,56.03,62.45,56.69,12
15,15762.947,61.71,62.07,56.13,62.45,56.69,12
16,15756.842,61.72,62.23,56.36,62.45,56.69,12
17,15750.238,61.73,62.31,56.44,62.45,56.69,12
18,15744.41,61.74,61.88,55.84,62.45,56.69,12
19,15739.817,61.74,62.14,56.19,62.45,56.69,12
