0,-1,-1,0.38,0.39,0,0,0
0.003,15.359,1.04,0.98,1.04,0,0,0
0.01,58.67,4.57,5.48,5.22,0,0,0
0.1,386.881,24.62,31.82,29.78,0,0,0
0.2,609.719,35.79,44.16,42.3,0,0,0
0.5,1146.161,47.52,56.01,54.06,0,0,0
0,1992.428,52.11,58.25,55.88,58.25,55.88,0
1,1497.113,60.74,61.99,59.55,61.99,59.55,1
2,1427.904,62.2,63.84,61.24,63.84,61.24,2
3,1391.577,62.99,63.77,61.25,63.84,61.24,2
4,1368.181,63.58,63.74,61.51,63.84,61.24,2
5,1350.634,64.0,65.29,62.54,65.29,62.54,5
6,1336.016,64.33,65.95,63.22,65.95,63.22,6
7,1325.156,64.62,66.07,63.01,66.07,63.01,7
8,1315.54,64.86,66.68,63.63,66.68,63.63,8
9,1307.496,65.06,65.64,63.24,66.68,63.63,8
10,1301.299,65.19,65.9,63.18,66.68,63.63,8
11,1296.26,65.32,67.25,64.13,67.25,64.13,11
12,1290.667,65.42,66.84,63.99,67.25,64.13,11
13,1285.845,65.56,66.47,63.67,67.25,64.13,11
14,1281.178,65.61,66.82,63.95,67.25,64.13,11
15,1278.369,65.7,67.13,64.04,67.25,64.13,11
16,1275.297,65.76,67.36,64.49,67.36,64.49,16
17,1272.11,65.84,67.19,64.31,67.36,64.49,16
18,1269.207,65.91,67.16,64.09,67.36,64.49,16
19,1267.504,65.96,67.22,64.07,67.36,64.49,16
20,1264.151,66.03,67.23,63.88,67.36,64.49,16
21,1262.257,66.06,67.68,64.47,67.68,64.47,21
22,1259.947,66.1,67.85,64.72,67.85,64.72,22
23,1258.443,66.14,67.48,64.22,67.85,64.72,22
24,1256.365,66.2,67.74,64.43,67.85,64.72,22
25,1254.344,66.24,68.0,64.93,68.0,64.93,25
26,1251.916,66.27,67.68,64.66,68.0,64.93,25
27,1251.45,66.31,68.23,65.1,68.23,65.1,27
28,1249.701,66.31,67.34,64.59,68.23,65.1,27
29,1248.662,66.36,67.95,64.79,68.23,65.1,27
30,1247.1,66.38,68.12,64.98,68.23,65.1,27
31,1245.223,66.41,67.33,64.48,68.23,65.1,27
32,1244.36,66.45,67.66,64.69,68.23,65.1,27
33,1243.115,66.48,67.78,64.69,68.23,65.1,27
34,1241.872,66.53,68.11,64.96,68.23,65.1,27
35,1240.516,66.55,68.37,65.01,68.37,65.01,35
36,1239.163,66.6,67.62,64.67,68.37,65.01,35
37,1237.879,66.6,68.49,65.03,68.49,65.03,37
38,1236.381,66.66,68.13,64.73,68.49,65.03,37
39,1235.835,66.65,67.94,64.83,68.49,65.03,37
40,1235.3,66.65,68.22,65.0,68.49,65.03,37
41,1234.526,66.7,67.94,64.89,68.49,65.03,37
42,1232.672,66.7,67.64,64.66,68.49,65.03,37
43,1231.606,66.75,68.0,64.81,68.49,65.03,37
44,1231.261,66.75,67.77,64.48,68.49,65.03,37
45,1230.516,66.75,67.8,64.41,68.49,65.03,37
46,1229.445,66.78,68.42,64.94,68.49,65.03,37
47,1229.254,66.83,67.95,64.93,68.49,65.03,37
48,1228.306,66.8,68.19,64.74,68.49,65.03,37
49,1226.914,66.84,67.72,64.74,68.49,65.03,37
