0,-1,-1,5.48,5.26,0,0,0
0.002,74.269,18.46,9.86,4.64,0,0,0
0.01,275.302,38.81,52.09,44.77,0,0,0
0.1,1873.169,57.05,58.87,52.63,0,0,0
0.2,3580.857,58.48,59.66,53.55,0,0,0
0.5,8613.64,59.58,60.08,53.9,0,0,0
0,16870.386,60.12,61.0,55.05,61.0,55.05,0
1,16288.474,60.97,61.44,55.52,61.44,55.52,1
2,16133.407,61.16,60.82,54.58,61.44,55.52,1
3,16039.974,61.29,61.9,56.06,61.9,56.06,3
4,15978.318,61.38,61.86,55.95,61.9,56.06,3
5,15934.572,61.44,62.2,56.43,62.2,56.43,5
6,15901.032,61.5,61.95,56.06,62.2,56.43,5
7,15875.635,61.52,61.49,55.36,62.2,56.43,5
8,15853.221,61.56,61.42,55.24,62.2,56.43,5
9,15835.266,61.6,62.0,56.05,62.2,56.43,5
