0,-1,-1,0.65,0,0,0,0
0.003,24.845,0.62,1.14,0,0,0,0
0.01,70.44,4.47,8.33,0,0,0,0
0.1,380.256,26.19,42.16,0,0,0,0
0.201,606.105,35.49,52.24,0,0,0,0
0.5,1127.509,47.03,59.88,0,0,0,0
0,1864.193,53.74,62.64,0,62.64,0,0
1,1332.59,63.48,64.42,0,64.42,0,1
2,1257.242,65.21,65.14,0,65.14,0,2
3,1218.006,66.02,66.01,0,66.01,0,3
4,1193.982,66.51,66.56,0,66.56,0,4
5,1175.656,66.92,66.06,0,66.56,0,4
6,1161.537,67.18,66.69,0,66.69,0,6
7,1149.86,67.45,66.39,0,66.69,0,6
8,1142.404,67.6,66.51,0,66.69,0,6
9,1134.075,67.78,66.79,0,66.79,0,9
10,1127.942,67.93,67.02,0,67.02,0,10
11,1122.095,68.04,66.85,0,67.02,0,10
12,1116.927,68.15,66.65,0,67.02,0,10
13,1112.618,68.24,67.38,0,67.38,0,13
14,1108.665,68.3,67.27,0,67.38,0,13
15,1104.765,68.42,67.02,0,67.38,0,13
16,1101.428,68.43,67.41,0,67.41,0,16
17,1098.462,68.56,67.52,0,67.52,0,17
18,1095.855,68.59,66.99,0,67.52,0,17
19,1094.183,68.65,67.61,0,67.61,0,19
20,1090.703,68.74,67.72,0,67.72,0,20
21,1090.147,68.74,67.21,0,67.72,0,20
22,1087.148,68.8,67.49,0,67.72,0,20
23,1085.894,68.83,67.11,0,67.72,0,20
24,1083.968,68.88,67.34,0,67.72,0,20
25,1082.067,68.9,67.2,0,67.72,0,20
26,1080.751,68.95,67.47,0,67.72,0,20
27,1079.028,68.95,66.98,0,67.72,0,20
28,1077.676,69.0,67.54,0,67.72,0,20
29,1076.825,69.03,67.3,0,67.72,0,20
30,1074.491,69.08,67.45,0,67.72,0,20
31,1074.091,69.09,67.27,0,67.72,0,20
32,1073.408,69.08,67.32,0,67.72,0,20
33,1071.071,69.18,67.07,0,67.72,0,20
34,1070.293,69.18,67.29,0,67.72,0,20
35,1069.697,69.21,67.3,0,67.72,0,20
36,1068.725,69.23,67.34,0,67.72,0,20
37,1068.655,69.21,67.51,0,67.72,0,20
38,1067.12,69.27,67.71,0,67.72,0,20
39,1066.229,69.32,67.26,0,67.72,0,20
40,1065.082,69.27,67.04,0,67.72,0,20
41,1063.979,69.31,66.92,0,67.72,0,20
42,1064.065,69.34,67.43,0,67.72,0,20
43,1062.703,69.34,67.22,0,67.72,0,20
44,1062.881,69.34,67.57,0,67.72,0,20
45,1062.059,69.36,67.4,0,67.72,0,20
46,1060.574,69.41,67.47,0,67.72,0,20
47,1060.501,69.4,66.97,0,67.72,0,20
48,1059.495,69.44,67.38,0,67.72,0,20
49,1059.218,69.44,67.13,0,67.72,0,20
