0,-1,-1,0.72,0.74,0,0,0
0.003,15.732,1.17,3.36,2.95,0,0,0
0.01,55.746,7.85,7.1,6.25,0,0,0
0.1,334.557,33.03,44.48,42.67,0,0,0
0.2,538.102,41.53,54.12,51.25,0,0,0
0.5,1045.033,50.43,59.41,57.07,0,0,0
0,1794.527,55.43,62.75,60.13,62.75,60.13,0
1,1388.16,63.03,64.36,61.59,64.36,61.59,1
2,1323.364,64.51,66.26,63.28,66.26,63.28,2
3,1287.557,65.35,65.92,63.41,66.26,63.28,2
4,1263.902,65.94,66.53,63.52,66.53,63.52,4
5,1246.361,66.34,66.99,64.12,66.99,64.12,5
6,1232.707,66.65,66.29,63.56,66.99,64.12,5
7,1220.952,66.97,66.48,63.83,66.99,64.12,5
8,1212.159,67.21,67.42,64.26,67.42,64.26,8
9,1203.725,67.42,67.7,64.71,67.7,64.71,9
10,1196.528,67.56,66.61,63.53,67.7,64.71,9
11,1189.481,67.77,67.97,64.91,67.97,64.91,11
12,1184.598,67.88,67.94,64.68,67.97,64.91,11
13,1179.714,68.0,68.02,65.01,68.02,65.01,13
14,1174.064,68.15,68.25,65.16,68.25,65.16,14
15,1169.318,68.31,67.48,64.57,68.25,65.16,14
16,1165.552,68.36,67.44,64.66,68.25,65.16,14
17,1161.781,68.46,67.78,64.91,68.25,65.16,14
18,1158.277,68.52,67.89,64.94,68.25,65.16,14
19,1154.908,68.65,68.24,65.31,68.25,65.16,14
20,1152.509,68.67,67.94,64.68,68.25,65.16,14
21,1149.473,68.76,68.5,65.18,68.5,65.18,21
22,1145.589,68.88,68.12,64.62,68.5,65.18,21
23,1143.877,68.88,68.23,65.33,68.5,65.18,21
24,1140.662,68.93,68.56,65.08,68.56,65.08,24
25,1138.299,69.03,68.41,65.19,68.56,65.08,24
26,1136.874,69.04,68.33,65.19,68.56,65.08,24
27,1135.112,69.11,67.94,64.61,68.56,65.08,24
28,1131.869,69.15,68.05,65.0,68.56,65.08,24
29,1131.129,69.2,68.53,65.21,68.56,65.08,24
30,1128.55,69.25,68.84,65.59,68.84,65.59,30
31,1126.842,69.29,68.52,65.36,68.84,65.59,30
32,1125.936,69.3,68.44,65.14,68.84,65.59,30
33,1124.433,69.36,68.77,65.41,68.84,65.59,30
34,1122.123,69.42,68.71,65.35,68.84,65.59,30
35,1120.332,69.44,68.6,65.19,68.84,65.59,30
36,1119.147,69.45,68.76,64.95,68.84,65.59,30
37,1117.469,69.46,68.75,65.31,68.84,65.59,30
38,1116.814,69.51,68.77,65.42,68.84,65.59,30
39,1114.612,69.58,68.9,65.27,68.9,65.27,39
40,1114.51,69.6,68.76,65.38,68.9,65.27,39
41,1112.749,69.63,68.59,64.93,68.9,65.27,39
42,1111.343,69.68,68.51,65.22,68.9,65.27,39
43,1110.95,69.63,68.46,64.72,68.9,65.27,39
44,1109.127,69.71,68.76,65.26,68.9,65.27,39
45,1108.148,69.72,68.67,65.05,68.9,65.27,39
46,1107.086,69.75,68.82,65.31,68.9,65.27,39
47,1106.618,69.78,68.82,65.65,68.9,65.27,39
48,1105.833,69.79,68.91,65.65,68.91,65.65,48
49,1103.64,69.84,68.98,65.57,68.98,65.57,49
